Potential applied (V),Index,WE(1).Current (A),WE(1).Potential (V),Time (s),Current range,,ABS,ABS /Area,LOG J,,log j,Potential
-0.623474121,201,-3.53E-05,-0.624389648,939.6083306,10 µA,,3.53E-05,4.50E-05,-4.346943783,,-4.34766,-0.62318
-0.623321533,202,-3.54E-05,-0.624359131,939.7609186,10 µA,,3.54E-05,4.50E-05,-4.34653133,,-4.3484,-0.62303
-0.623168945,203,-3.51E-05,-0.624359131,939.9135066,10 µA,,3.51E-05,4.47E-05,-4.349389035,,-4.34915,-0.62288
-0.623016357,204,-3.52E-05,-0.623931885,940.0660946,10 µA,,3.52E-05,4.48E-05,-4.348258746,,-4.34987,-0.62273
-0.62286377,205,-3.51E-05,-0.623931885,940.2186826,10 µA,,3.51E-05,4.47E-05,-4.349841976,,-4.35059,-0.62258
-0.622711182,206,-3.50E-05,-0.623443604,940.3712706,10 µA,,3.50E-05,4.46E-05,-4.351052132,,-4.35132,-0.62242
-0.622558594,207,-3.50E-05,-0.623535156,940.5238586,10 µA,,3.50E-05,4.46E-05,-4.350976398,,-4.35203,-0.62227
-0.622406006,208,-3.48E-05,-0.623443604,940.6764466,10 µA,,3.48E-05,4.44E-05,-4.353101948,,-4.35274,-0.62212
-0.622253418,209,-3.48E-05,-0.623687744,940.8290346,10 µA,,3.48E-05,4.43E-05,-4.353711164,,-4.35344,-0.62197
-0.62210083,210,-3.48E-05,-0.623168945,940.9816226,10 µA,,3.48E-05,4.44E-05,-4.353101948,,-4.35413,-0.62182
-0.621948242,211,-3.47E-05,-0.62298584,941.1342106,10 µA,,3.47E-05,4.42E-05,-4.354893956,,-4.35484,-0.62167
-0.621795654,212,-3.48E-05,-0.622833252,941.2867986,10 µA,,3.48E-05,4.43E-05,-4.353977964,,-4.35552,-0.62152
-0.621643066,213,-3.46E-05,-0.622558594,941.4393866,10 µA,,3.46E-05,4.40E-05,-4.356194928,,-4.35621,-0.62137
-0.621490479,214,-3.46E-05,-0.622528076,941.5919746,10 µA,,3.46E-05,4.41E-05,-4.355697037,,-4.35689,-0.62121
-0.621337891,215,-3.45E-05,-0.622192383,941.7445626,10 µA,,3.45E-05,4.40E-05,-4.356885258,,-4.35756,-0.62106
-0.621185303,216,-3.44E-05,-0.622009277,941.8971506,10 µA,,3.44E-05,4.38E-05,-4.358692978,,-4.35824,-0.62091
-0.621032715,217,-3.45E-05,-0.6222229,942.0497386,10 µA,,3.45E-05,4.39E-05,-4.357615133,,-4.35891,-0.62076
-0.620880127,218,-3.44E-05,-0.621826172,942.2023266,10 µA,,3.44E-05,4.38E-05,-4.358230717,,-4.35957,-0.62061
-0.620727539,219,-3.43E-05,-0.62197876,942.3549146,10 µA,,3.43E-05,4.36E-05,-4.360198734,,-4.36024,-0.62046
-0.620574951,220,-3.43E-05,-0.621582031,942.5075026,10 µA,,3.43E-05,4.37E-05,-4.3594259,,-4.36089,-0.62031
-0.620422363,221,-3.41E-05,-0.621734619,942.6600906,10 µA,,3.41E-05,4.34E-05,-4.362331149,,-4.36156,-0.62016
-0.620269775,222,-3.42E-05,-0.621398926,942.8126786,10 µA,,3.42E-05,4.35E-05,-4.361399353,,-4.36222,-0.62
-0.620117188,223,-3.41E-05,-0.621002197,942.9652666,10 µA,,3.41E-05,4.34E-05,-4.362098013,,-4.36286,-0.61985
-0.6199646,224,-3.40E-05,-0.62097168,943.1178546,10 µA,,3.40E-05,4.33E-05,-4.363693612,,-4.36352,-0.6197
-0.619812012,225,-3.40E-05,-0.620941162,943.2704426,10 µA,,3.40E-05,4.33E-05,-4.363070242,,-4.36415,-0.61955
-0.619659424,226,-3.39E-05,-0.620483398,943.4230306,10 µA,,3.39E-05,4.31E-05,-4.365060363,,-4.36478,-0.6194
-0.619506836,227,-3.39E-05,-0.62020874,943.5756186,10 µA,,3.39E-05,4.31E-05,-4.365138593,,-4.36541,-0.61925
-0.619354248,228,-3.39E-05,-0.620239258,943.7282066,10 µA,,3.39E-05,4.32E-05,-4.364943044,,-4.36603,-0.6191
-0.61920166,229,-3.37E-05,-0.620178223,943.8807946,10 µA,,3.37E-05,4.29E-05,-4.36709894,,-4.36666,-0.61894
-0.619049072,230,-3.38E-05,-0.620147705,944.0333826,10 µA,,3.38E-05,4.30E-05,-4.366117661,,-4.36727,-0.61879
-0.618896484,231,-3.37E-05,-0.619598389,944.1859706,10 µA,,3.37E-05,4.29E-05,-4.367610083,,-4.36787,-0.61864
-0.618743896,232,-3.37E-05,-0.619506836,944.3385586,10 µA,,3.37E-05,4.29E-05,-4.367924932,,-4.36849,-0.61849
-0.618591309,233,-3.36E-05,-0.619384766,944.4911466,10 µA,,3.36E-05,4.28E-05,-4.368594744,,-4.36908,-0.61834
-0.618438721,234,-3.36E-05,-0.619354248,944.6437346,10 µA,,3.36E-05,4.27E-05,-4.369186614,,-4.36969,-0.61819
-0.618286133,235,-3.36E-05,-0.619415283,944.7963226,10 µA,,3.36E-05,4.28E-05,-4.368949769,,-4.37028,-0.61804
-0.618133545,236,-3.35E-05,-0.618988037,944.9489106,10 µA,,3.35E-05,4.27E-05,-4.369937476,,-4.37087,-0.61789
-0.617980957,237,-3.34E-05,-0.618988037,945.1014986,10 µA,,3.34E-05,4.25E-05,-4.371284373,,-4.37146,-0.61773
-0.617828369,238,-3.35E-05,-0.618774414,945.2540866,10 µA,,3.35E-05,4.26E-05,-4.370570789,,-4.37204,-0.61758
-0.617675781,239,-3.32E-05,-0.618469238,945.4066746,10 µA,,3.32E-05,4.23E-05,-4.373631593,,-4.37262,-0.61743
-0.617523193,240,-3.33E-05,-0.618408203,945.5592626,10 µA,,3.33E-05,4.24E-05,-4.372396726,,-4.3732,-0.61728
-0.617370605,241,-3.33E-05,-0.618865967,945.7118506,10 µA,,3.33E-05,4.24E-05,-4.372953974,,-4.37377,-0.61713
-0.617218018,242,-3.32E-05,-0.618133545,945.8644386,10 µA,,3.32E-05,4.23E-05,-4.373910921,,-4.37435,-0.61698
-0.61706543,243,-3.32E-05,-0.618011475,946.0170266,10 µA,,3.32E-05,4.23E-05,-4.374030688,,-4.37491,-0.61683
-0.616912842,244,-3.31E-05,-0.618133545,946.1696146,10 µA,,3.31E-05,4.21E-05,-4.375350307,,-4.37546,-0.61667
-0.616760254,245,-3.30E-05,-0.617462158,946.3222026,10 µA,,3.30E-05,4.21E-05,-4.376071794,,-4.37603,-0.61652
-0.616607666,246,-3.30E-05,-0.617645264,946.4747906,10 µA,,3.30E-05,4.21E-05,-4.375951463,,-4.37657,-0.61637
-0.616455078,247,-3.29E-05,-0.617584229,946.6273786,10 µA,,3.29E-05,4.19E-05,-4.378082234,,-4.37712,-0.61622
-0.61630249,248,-3.30E-05,-0.616943359,946.7799666,10 µA,,3.30E-05,4.20E-05,-4.376473138,,-4.37766,-0.61607
-0.616149902,249,-3.29E-05,-0.617462158,946.9325546,10 µA,,3.29E-05,4.18E-05,-4.378485441,,-4.3782,-0.61592
-0.615997314,250,-3.28E-05,-0.61706543,947.0851426,10 µA,,3.28E-05,4.18E-05,-4.378848648,,-4.37875,-0.61577
-0.615844727,251,-3.28E-05,-0.616577148,947.2377306,10 µA,,3.28E-05,4.18E-05,-4.378566127,,-4.37927,-0.61562
-0.615692139,252,-3.27E-05,-0.616912842,947.3903186,10 µA,,3.27E-05,4.17E-05,-4.380264013,,-4.37981,-0.61546
-0.615539551,253,-3.28E-05,-0.616485596,947.5429066,10 µA,,3.28E-05,4.18E-05,-4.378646829,,-4.38034,-0.61531
-0.615386963,254,-3.28E-05,-0.61630249,947.6954946,10 µA,,3.28E-05,4.17E-05,-4.379818687,,-4.38086,-0.61516
-0.615234375,255,-3.26E-05,-0.61618042,947.8480826,10 µA,,3.26E-05,4.16E-05,-4.381399637,,-4.38139,-0.61501
-0.615081787,256,-3.27E-05,-0.615936279,948.0006706,10 µA,,3.27E-05,4.16E-05,-4.380750345,,-4.38189,-0.61486
-0.614929199,257,-3.25E-05,-0.616607666,948.1532586,10 µA,,3.25E-05,4.13E-05,-4.383557373,,-4.38241,-0.61471
-0.614776611,258,-3.25E-05,-0.615936279,948.3058466,10 µA,,3.25E-05,4.14E-05,-4.382578957,,-4.38292,-0.61456
-0.614624023,259,-3.25E-05,-0.615203857,948.4584346,10 µA,,3.25E-05,4.14E-05,-4.38343495,,-4.38342,-0.61441
-0.614471436,260,-3.24E-05,-0.615447998,948.6110226,10 µA,,3.24E-05,4.13E-05,-4.384088271,,-4.38393,-0.61425
-0.614318848,261,-3.25E-05,-0.61541748,948.7636106,10 µA,,3.25E-05,4.14E-05,-4.382986362,,-4.38443,-0.6141
-0.61416626,262,-3.23E-05,-0.614990234,948.9161986,10 µA,,3.23E-05,4.12E-05,-4.385397867,,-4.38493,-0.61395
-0.614013672,263,-3.23E-05,-0.61505127,949.0687866,10 µA,,3.23E-05,4.12E-05,-4.385233951,,-4.38543,-0.6138
-0.613861084,264,-3.23E-05,-0.614837646,949.2213746,10 µA,,3.23E-05,4.12E-05,-4.385561844,,-4.38591,-0.61365
-0.613708496,265,-3.23E-05,-0.614562988,949.3739626,10 µA,,3.23E-05,4.11E-05,-4.386423744,,-4.38641,-0.6135
-0.613555908,266,-3.23E-05,-0.614318848,949.5265506,10 µA,,3.23E-05,4.11E-05,-4.386013102,,-4.38689,-0.61335
-0.61340332,267,-3.22E-05,-0.61428833,949.6791386,10 µA,,3.22E-05,4.10E-05,-4.386793653,,-4.38737,-0.61319
-0.613250732,268,-3.21E-05,-0.61416626,949.8317266,10 µA,,3.21E-05,4.09E-05,-4.388235193,,-4.38786,-0.61304
-0.613098145,269,-3.22E-05,-0.613952637,949.9843146,10 µA,,3.22E-05,4.10E-05,-4.38741087,,-4.38833,-0.61289
-0.612945557,270,-3.20E-05,-0.613677979,950.1369026,10 µA,,3.20E-05,4.08E-05,-4.389640143,,-4.38881,-0.61274
-0.612792969,271,-3.21E-05,-0.613830566,950.2894906,10 µA,,3.21E-05,4.09E-05,-4.388317712,,-4.38928,-0.61259
-0.612640381,272,-3.20E-05,-0.613647461,950.4420786,10 µA,,3.20E-05,4.08E-05,-4.389433248,,-4.38975,-0.61244
-0.612487793,273,-3.20E-05,-0.61340332,950.5946666,10 µA,,3.20E-05,4.08E-05,-4.389764328,,-4.39022,-0.61229
-0.612335205,274,-3.20E-05,-0.613220215,950.7472546,10 µA,,3.20E-05,4.07E-05,-4.390054231,,-4.39067,-0.61214
-0.612182617,275,-3.19E-05,-0.613220215,950.8998426,10 µA,,3.19E-05,4.06E-05,-4.391215779,,-4.39113,-0.61198
-0.612030029,276,-3.18E-05,-0.612884521,951.0524306,10 µA,,3.18E-05,4.05E-05,-4.392172238,,-4.39159,-0.61183
-0.611877441,277,-3.19E-05,-0.612701416,951.2050186,10 µA,,3.19E-05,4.06E-05,-4.391215779,,-4.39204,-0.61168
-0.611724854,278,-3.17E-05,-0.612823486,951.3576066,10 µA,,3.17E-05,4.04E-05,-4.393422967,,-4.3925,-0.61153
-0.611572266,279,-3.18E-05,-0.612579346,951.5101946,10 µA,,3.18E-05,4.05E-05,-4.392463753,,-4.39295,-0.61138
-0.611419678,280,-3.17E-05,-0.612030029,951.6627826,10 µA,,3.17E-05,4.04E-05,-4.393506477,,-4.3934,-0.61123
-0.61126709,281,-3.17E-05,-0.611938477,951.8153706,10 µA,,3.17E-05,4.03E-05,-4.394468,,-4.39384,-0.61108
-0.611114502,282,-3.17E-05,-0.611968994,951.9679586,10 µA,,3.17E-05,4.04E-05,-4.393798889,,-4.39428,-0.61092
-0.610961914,283,-3.16E-05,-0.611968994,952.1205466,10 µA,,3.16E-05,4.03E-05,-4.394886718,,-4.39472,-0.61077
-0.610809326,284,-3.17E-05,-0.611877441,952.2731346,10 µA,,3.17E-05,4.03E-05,-4.394635438,,-4.39516,-0.61062
-0.610656738,285,-3.16E-05,-0.611602783,952.4257226,10 µA,,3.16E-05,4.02E-05,-4.395557508,,-4.39558,-0.61047
-0.61050415,286,-3.15E-05,-0.611358643,952.5783106,10 µA,,3.15E-05,4.01E-05,-4.396607696,,-4.39602,-0.61032
-0.610351563,287,-3.16E-05,-0.611419678,952.7308986,10 µA,,3.16E-05,4.03E-05,-4.395180061,,-4.39643,-0.61017
-0.610198975,288,-3.15E-05,-0.611541748,952.8834866,10 µA,,3.15E-05,4.01E-05,-4.396902204,,-4.39686,-0.61002
-0.610046387,289,-3.16E-05,-0.610626221,953.0360746,10 µA,,3.16E-05,4.02E-05,-4.395893292,,-4.39729,-0.60987
-0.609893799,290,-3.15E-05,-0.610717773,953.1886626,10 µA,,3.15E-05,4.01E-05,-4.397070584,,-4.3977,-0.60971
-0.609741211,291,-3.14E-05,-0.610748291,953.3412506,10 µA,,3.14E-05,4.00E-05,-4.398377748,,-4.39813,-0.60956
-0.609588623,292,-3.14E-05,-0.610656738,953.4938386,10 µA,,3.14E-05,4.00E-05,-4.397533966,,-4.39854,-0.60941
-0.609436035,293,-3.13E-05,-0.610412598,953.6464266,10 µA,,3.13E-05,3.99E-05,-4.399265487,,-4.39896,-0.60926
-0.609283447,294,-3.14E-05,-0.610107422,953.7990146,10 µA,,3.14E-05,3.99E-05,-4.398842528,,-4.39937,-0.60911
-0.609130859,295,-3.13E-05,-0.610107422,953.9516026,10 µA,,3.13E-05,3.99E-05,-4.398927087,,-4.39978,-0.60896
-0.608978271,296,-3.12E-05,-0.609863281,954.1041906,10 µA,,3.12E-05,3.97E-05,-4.401258932,,-4.4002,-0.60881
-0.608825684,297,-3.13E-05,-0.60949707,954.2567786,10 µA,,3.13E-05,3.99E-05,-4.399561804,,-4.40059,-0.60865
-0.608673096,298,-3.12E-05,-0.609649658,954.4093666,10 µA,,3.12E-05,3.97E-05,-4.401173918,,-4.401,-0.6085
-0.608520508,299,-3.12E-05,-0.609619141,954.5619546,10 µA,,3.12E-05,3.97E-05,-4.401599155,,-4.4014,-0.60835
-0.60836792,300,-3.12E-05,-0.609191895,954.7145426,10 µA,,3.12E-05,3.97E-05,-4.401216423,,-4.40179,-0.6082
-0.608215332,301,-3.11E-05,-0.609130859,954.8671306,10 µA,,3.11E-05,3.96E-05,-4.402323015,,-4.40219,-0.60805
-0.608062744,302,-3.11E-05,-0.608947754,955.0197186,10 µA,,3.11E-05,3.97E-05,-4.401684252,,-4.40259,-0.6079
-0.607910156,303,-3.11E-05,-0.608215332,955.1723066,10 µA,,3.11E-05,3.95E-05,-4.402920042,,-4.40298,-0.60775
-0.607757568,304,-3.10E-05,-0.608886719,955.3248946,10 µA,,3.10E-05,3.95E-05,-4.403346993,,-4.40337,-0.6076
-0.60760498,305,-3.11E-05,-0.608551025,955.4774826,10 µA,,3.11E-05,3.95E-05,-4.40287737,,-4.40375,-0.60744
-0.607452393,306,-3.10E-05,-0.608428955,955.6300706,10 µA,,3.10E-05,3.94E-05,-4.403988207,,-4.40414,-0.60729
-0.607299805,307,-3.09E-05,-0.60824585,955.7826586,10 µA,,3.09E-05,3.94E-05,-4.404459034,,-4.40452,-0.60714
-0.607147217,308,-3.09E-05,-0.608337402,955.9352466,10 µA,,3.09E-05,3.94E-05,-4.404587529,,-4.4049,-0.60699
-0.606994629,309,-3.09E-05,-0.608001709,956.0878346,10 µA,,3.09E-05,3.93E-05,-4.405745706,,-4.40529,-0.60684
-0.606842041,310,-3.09E-05,-0.60748291,956.2404226,10 µA,,3.09E-05,3.93E-05,-4.405316391,,-4.40567,-0.60669
-0.606689453,311,-3.08E-05,-0.608062744,956.3930106,10 µA,,3.08E-05,3.92E-05,-4.40630445,,-4.40605,-0.60654
-0.606536865,312,-3.08E-05,-0.607574463,956.5455986,10 µA,,3.08E-05,3.92E-05,-4.406863914,,-4.40643,-0.60638
-0.606384277,313,-3.09E-05,-0.60748291,956.6981866,10 µA,,3.09E-05,3.93E-05,-4.405788661,,-4.40679,-0.60623
-0.606231689,314,-3.07E-05,-0.607330322,956.8507746,10 µA,,3.07E-05,3.92E-05,-4.407251658,,-4.40716,-0.60608
-0.606079102,315,-3.08E-05,-0.606933594,957.0033626,10 µA,,3.08E-05,3.92E-05,-4.40634746,,-4.40753,-0.60593
-0.605926514,316,-3.07E-05,-0.606872559,957.1559506,10 µA,,3.07E-05,3.91E-05,-4.407553475,,-4.40789,-0.60578
-0.605773926,317,-3.06E-05,-0.607025146,957.3085386,10 µA,,3.06E-05,3.90E-05,-4.408849362,,-4.40826,-0.60563
-0.605621338,318,-3.07E-05,-0.606628418,957.4611266,10 µA,,3.07E-05,3.91E-05,-4.407596609,,-4.40862,-0.60548
-0.60546875,319,-3.06E-05,-0.6065979,957.6137146,10 µA,,3.06E-05,3.89E-05,-4.410018975,,-4.40897,-0.60533
-0.605316162,320,-3.07E-05,-0.606414795,957.7663026,10 µA,,3.07E-05,3.90E-05,-4.408633112,,-4.40932,-0.60517
-0.605163574,321,-3.06E-05,-0.605957031,957.9188906,10 µA,,3.06E-05,3.90E-05,-4.408979164,,-4.40967,-0.60502
-0.605010986,322,-3.06E-05,-0.605926514,958.0714786,10 µA,,3.06E-05,3.89E-05,-4.410018975,,-4.41003,-0.60487
-0.604858398,323,-3.06E-05,-0.605895996,958.2240666,10 µA,,3.06E-05,3.89E-05,-4.409802143,,-4.41038,-0.60472
-0.604705811,324,-3.05E-05,-0.605560303,958.3766546,10 µA,,3.05E-05,3.88E-05,-4.411365761,,-4.41073,-0.60457
-0.604553223,325,-3.05E-05,-0.605285645,958.5292426,10 µA,,3.05E-05,3.88E-05,-4.411322251,,-4.41109,-0.60442
-0.604400635,326,-3.05E-05,-0.60534668,958.6818306,10 µA,,3.05E-05,3.89E-05,-4.410539816,,-4.41143,-0.60427
-0.604248047,327,-3.04E-05,-0.605224609,958.8344186,10 µA,,3.04E-05,3.87E-05,-4.412280478,,-4.41179,-0.60411
-0.604095459,328,-3.04E-05,-0.605010986,958.9870066,10 µA,,3.04E-05,3.87E-05,-4.4118011,,-4.41213,-0.60396
-0.603942871,329,-3.04E-05,-0.604949951,959.1395946,10 µA,,3.04E-05,3.87E-05,-4.412149686,,-4.41247,-0.60381
-0.603790283,330,-3.03E-05,-0.604644775,959.2921826,10 µA,,3.03E-05,3.86E-05,-4.413197126,,-4.41283,-0.60366
-0.603637695,331,-3.04E-05,-0.604766846,959.4447706,10 µA,,3.04E-05,3.87E-05,-4.412411309,,-4.41315,-0.60351
-0.603485107,332,-3.03E-05,-0.604278564,959.5973586,10 µA,,3.03E-05,3.85E-05,-4.414159503,,-4.41349,-0.60336
-0.60333252,333,-3.04E-05,-0.604309082,959.7499466,10 µA,,3.04E-05,3.87E-05,-4.412062513,,-4.41383,-0.60321
-0.603179932,334,-3.03E-05,-0.603607178,959.9025346,10 µA,,3.03E-05,3.85E-05,-4.413984367,,-4.41416,-0.60306
-0.603027344,335,-3.02E-05,-0.604095459,960.0551226,10 µA,,3.02E-05,3.84E-05,-4.415255709,,-4.41449,-0.6029
-0.602874756,336,-3.02E-05,-0.603820801,960.2077106,10 µA,,3.02E-05,3.85E-05,-4.414466162,,-4.41482,-0.60275
-0.602722168,337,-3.01E-05,-0.603485107,960.3602986,10 µA,,3.01E-05,3.84E-05,-4.41613467,,-4.41515,-0.6026
-0.60256958,338,-3.01E-05,-0.603424072,960.5128866,10 µA,,3.01E-05,3.84E-05,-4.415958735,,-4.41548,-0.60245
-0.602416992,339,-3.02E-05,-0.603302002,960.6654746,10 µA,,3.02E-05,3.84E-05,-4.415475282,,-4.4158,-0.6023
-0.602264404,340,-3.00E-05,-0.603302002,960.8180626,10 µA,,3.00E-05,3.83E-05,-4.417279985,,-4.41614,-0.60215
-0.602111816,341,-3.02E-05,-0.602752686,960.9706506,10 µA,,3.02E-05,3.85E-05,-4.414904622,,-4.41646,-0.602
-0.601959229,342,-3.01E-05,-0.602844238,961.1232386,10 µA,,3.01E-05,3.83E-05,-4.41670695,,-4.41679,-0.60184
-0.601806641,343,-3.01E-05,-0.602844238,961.2758266,10 µA,,3.01E-05,3.83E-05,-4.416839122,,-4.41711,-0.60169
-0.601654053,344,-3.01E-05,-0.602539063,961.4284146,10 µA,,3.01E-05,3.83E-05,-4.416442727,,-4.41742,-0.60154
-0.601501465,345,-3.00E-05,-0.602233887,961.5810026,10 µA,,3.00E-05,3.82E-05,-4.418472556,,-4.41774,-0.60139
-0.601348877,346,-3.00E-05,-0.60244751,961.7335906,10 µA,,3.00E-05,3.82E-05,-4.417677145,,-4.41806,-0.60124
-0.601196289,347,-3.00E-05,-0.601593018,961.8861786,10 µA,,3.00E-05,3.82E-05,-4.417986298,,-4.41837,-0.60109
-0.601043701,348,-2.99E-05,-0.601989746,962.0387666,10 µA,,2.99E-05,3.81E-05,-4.419047927,,-4.41869,-0.60094
-0.600891113,349,-3.00E-05,-0.60168457,962.1913546,10 µA,,3.00E-05,3.82E-05,-4.418030481,,-4.41899,-0.60078
-0.600738525,350,-2.98E-05,-0.601531982,962.3439426,10 µA,,2.98E-05,3.80E-05,-4.42042305,,-4.4193,-0.60063
-0.600585938,351,-2.99E-05,-0.601531982,962.4965306,10 µA,,2.99E-05,3.80E-05,-4.419934605,,-4.41961,-0.60048
-0.60043335,352,-2.99E-05,-0.601379395,962.6491186,10 µA,,2.99E-05,3.81E-05,-4.419313741,,-4.41992,-0.60033
-0.600280762,353,-2.98E-05,-0.600982666,962.8017066,10 µA,,2.98E-05,3.79E-05,-4.420912046,,-4.42023,-0.60018
-0.600128174,354,-2.98E-05,-0.601043701,962.9542946,10 µA,,2.98E-05,3.80E-05,-4.420200962,,-4.42054,-0.60003
-0.599975586,355,-2.98E-05,-0.600585938,963.1068826,10 µA,,2.98E-05,3.79E-05,-4.421134498,,-4.42084,-0.59988
-0.599822998,356,-2.98E-05,-0.600646973,963.2594706,10 µA,,2.98E-05,3.79E-05,-4.421045504,,-4.42115,-0.59973
-0.59967041,357,-2.98E-05,-0.600708008,963.4120586,10 µA,,2.98E-05,3.79E-05,-4.421179003,,-4.42144,-0.59957
-0.599517822,358,-2.97E-05,-0.600280762,963.5646466,10 µA,,2.97E-05,3.78E-05,-4.42220386,,-4.42175,-0.59942
-0.599365234,359,-2.98E-05,-0.600280762,963.7172346,10 µA,,2.98E-05,3.79E-05,-4.421268025,,-4.42204,-0.59927
-0.599212646,360,-2.97E-05,-0.60043335,963.8698226,10 µA,,2.97E-05,3.79E-05,-4.421713409,,-4.42234,-0.59912
-0.599060059,361,-2.97E-05,-0.599700928,964.0224106,10 µA,,2.97E-05,3.78E-05,-4.422694866,,-4.42264,-0.59897
-0.598907471,362,-2.97E-05,-0.599609375,964.1749986,10 µA,,2.97E-05,3.78E-05,-4.422694866,,-4.42292,-0.59882
-0.598754883,363,-2.96E-05,-0.599487305,964.3275866,10 µA,,2.96E-05,3.77E-05,-4.423499529,,-4.42321,-0.59867
-0.598602295,364,-2.96E-05,-0.599609375,964.4801746,10 µA,,2.96E-05,3.77E-05,-4.423812857,,-4.42351,-0.59851
-0.598449707,365,-2.96E-05,-0.599395752,964.6327626,10 µA,,2.96E-05,3.77E-05,-4.423275862,,-4.42379,-0.59836
-0.598297119,366,-2.95E-05,-0.599060059,964.7853506,10 µA,,2.95E-05,3.76E-05,-4.424799075,,-4.42409,-0.59821
-0.598144531,367,-2.96E-05,-0.5987854,964.9379386,10 µA,,2.96E-05,3.77E-05,-4.424036801,,-4.42438,-0.59806
-0.597991943,368,-2.95E-05,-0.598846436,965.0905266,10 µA,,2.95E-05,3.76E-05,-4.425113342,,-4.42467,-0.59791
-0.597839355,369,-2.95E-05,-0.5987854,965.2431146,10 µA,,2.95E-05,3.76E-05,-4.424933733,,-4.42496,-0.59776
-0.597686768,370,-2.96E-05,-0.598449707,965.3957026,10 µA,,2.96E-05,3.76E-05,-4.424350517,,-4.42525,-0.59761
-0.59753418,371,-2.94E-05,-0.59854126,965.5482906,10 µA,,2.94E-05,3.75E-05,-4.426012503,,-4.42554,-0.59745
-0.597381592,372,-2.95E-05,-0.598052979,965.7008786,10 µA,,2.95E-05,3.76E-05,-4.425203175,,-4.42582,-0.5973
-0.597229004,373,-2.95E-05,-0.598205566,965.8534666,10 µA,,2.95E-05,3.76E-05,-4.425337958,,-4.42611,-0.59715
-0.597076416,374,-2.94E-05,-0.598114014,966.0060546,10 µA,,2.94E-05,3.74E-05,-4.427003735,,-4.42639,-0.597
-0.596923828,375,-2.95E-05,-0.597473145,966.1586426,10 µA,,2.95E-05,3.75E-05,-4.425517734,,-4.42666,-0.59685
-0.59677124,376,-2.93E-05,-0.597839355,966.3112306,10 µA,,2.93E-05,3.73E-05,-4.428313825,,-4.42695,-0.5967
-0.596618652,377,-2.94E-05,-0.597595215,966.4638186,10 µA,,2.94E-05,3.74E-05,-4.427048845,,-4.42723,-0.59655
-0.596466064,378,-2.93E-05,-0.597351074,966.6164066,10 µA,,2.93E-05,3.74E-05,-4.427590528,,-4.42751,-0.5964
-0.596313477,379,-2.93E-05,-0.597137451,966.7689946,10 µA,,2.93E-05,3.73E-05,-4.428359071,,-4.42779,-0.59624
-0.596160889,380,-2.93E-05,-0.597259521,966.9215826,10 µA,,2.93E-05,3.74E-05,-4.4275002,,-4.42807,-0.59609
-0.596008301,381,-2.93E-05,-0.596893311,967.0741706,10 µA,,2.93E-05,3.73E-05,-4.428585372,,-4.42834,-0.59594
-0.595855713,382,-2.93E-05,-0.596954346,967.2267586,10 µA,,2.93E-05,3.73E-05,-4.428721209,,-4.42861,-0.59579
-0.595703125,383,-2.93E-05,-0.596557617,967.3793466,10 µA,,2.93E-05,3.73E-05,-4.427997234,,-4.42888,-0.59564
-0.595550537,384,-2.92E-05,-0.596343994,967.5319346,10 µA,,2.92E-05,3.72E-05,-4.429900249,,-4.42917,-0.59549
-0.595397949,385,-2.93E-05,-0.596221924,967.6845226,10 µA,,2.93E-05,3.73E-05,-4.428268583,,-4.42944,-0.59534
-0.595245361,386,-2.92E-05,-0.596130371,967.8371106,10 µA,,2.92E-05,3.72E-05,-4.429900249,,-4.42971,-0.59518
-0.595092773,387,-2.91E-05,-0.596130371,967.9896986,10 µA,,2.91E-05,3.71E-05,-4.430672894,,-4.42998,-0.59503
-0.594940186,388,-2.92E-05,-0.595703125,968.1422866,10 µA,,2.92E-05,3.72E-05,-4.429219643,,-4.43024,-0.59488
-0.594787598,389,-2.91E-05,-0.595703125,968.2948746,10 µA,,2.91E-05,3.71E-05,-4.430718386,,-4.43052,-0.59473
-0.59463501,390,-2.92E-05,-0.595428467,968.4474626,10 µA,,2.92E-05,3.71E-05,-4.430263675,,-4.43079,-0.59458
-0.594482422,391,-2.91E-05,-0.595397949,968.6000506,10 µA,,2.91E-05,3.71E-05,-4.430854893,,-4.43106,-0.59443
-0.594329834,392,-2.91E-05,-0.595062256,968.7526386,10 µA,,2.91E-05,3.70E-05,-4.431401347,,-4.43132,-0.59428
-0.594177246,393,-2.91E-05,-0.59487915,968.9052266,10 µA,,2.91E-05,3.71E-05,-4.430991442,,-4.43158,-0.59412
-0.594024658,394,-2.90E-05,-0.595184326,969.0578146,10 µA,,2.90E-05,3.69E-05,-4.432861929,,-4.43184,-0.59397
-0.59387207,395,-2.91E-05,-0.594696045,969.2104026,10 µA,,2.91E-05,3.70E-05,-4.431857251,,-4.4321,-0.59382
-0.593719482,396,-2.90E-05,-0.594818115,969.3629906,10 µA,,2.90E-05,3.70E-05,-4.432039747,,-4.43236,-0.59367
-0.593566895,397,-2.90E-05,-0.594573975,969.5155786,10 µA,,2.90E-05,3.69E-05,-4.43331937,,-4.43263,-0.59352
-0.593414307,398,-2.91E-05,-0.594238281,969.6681666,10 µA,,2.91E-05,3.70E-05,-4.431492489,,-4.43288,-0.59337
-0.593261719,399,-2.90E-05,-0.594268799,969.8207546,10 µA,,2.90E-05,3.69E-05,-4.432496322,,-4.43315,-0.59322
